Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00375.fits	0	60212.543586979154	2460212.543586979	NaN	NaN	0	1.349916	NaN	-10.5	40	NaN	NaN	4405141.74075595	36557	47.38429231415372	2381
r_pp_light_00376.fits	0	60212.54413179401	2460212.544131794	NaN	NaN	0	1.350967	NaN	-10.4	40	NaN	NaN	4269802.665773926	37056	48.05843890478136	2447
r_pp_light_00377.fits	0	60212.54467659723	2460212.544676597	NaN	NaN	0	1.351998	NaN	-10.4	40	NaN	NaN	4617736.212491997	36143	47.96892062158757	2381
r_pp_light_00378.fits	0	60212.54522047471	2460212.5452204747	NaN	NaN	0	1.353052	NaN	-10.4	40	NaN	NaN	4596702.6656095795	35848	47.87676935886761	2402
r_pp_light_00379.fits	0	60212.545764872804	2460212.545764873	NaN	NaN	0	1.354087	NaN	-10.4	40	NaN	NaN	4771186.390226533	36656	48.60721692243882	2411
r_pp_light_00380.fits	0	60212.546309062745	2460212.5463090627	NaN	NaN	0	1.355146	NaN	-10.4	40	NaN	NaN	4884194.1493802415	35541	45.44471845458282	2433
r_pp_light_00381.fits	0	60212.546854930464	2460212.5468549305	NaN	NaN	0	1.356188	NaN	-10.4	40	NaN	NaN	4677417.622436674	35285	46.83788324233515	2381
r_pp_light_00382.fits	0	60212.54739886569	2460212.5473988657	NaN	NaN	0	1.357252	NaN	-10.4	40	NaN	NaN	4298781.143063532	38708	45.629409264768384	2353
r_pp_light_00383.fits	0	60212.54794306727	2460212.5479430673	NaN	NaN	0	1.358318	NaN	-10.4	40	NaN	NaN	4152112.5098332996	39286	44.89181162494697	2357
r_pp_light_00384.fits	0	60212.54848793987	2460212.54848794	NaN	NaN	0	1.359365	NaN	-10.4	40	NaN	NaN	4436287.293767764	36587	48.00620090946672	2419
r_pp_light_00385.fits	0	60212.54903206043	2460212.5490320604	NaN	NaN	0	1.360436	NaN	-10.4	40	NaN	NaN	4341020.267950224	38003	46.86851928660307	2411
r_pp_light_00386.fits	0	60212.54957618052	2460212.5495761805	NaN	NaN	0	1.361486	NaN	-10.5	40	NaN	NaN	4649004.612651674	35594	47.94325091203891	2467
r_pp_light_00387.fits	0	60212.55012089154	2460212.5501208915	NaN	NaN	0	1.362563	NaN	-10.5	40	NaN	NaN	4277831.253304296	37213	47.781976744186046	2408
r_pp_light_00388.fits	0	60212.55066468753	2460212.5506646875	NaN	NaN	0	1.36364	NaN	-10.4	40	NaN	NaN	4504357.541180221	36484	48.335839598997495	2394
r_pp_light_00389.fits	0	60212.551208958495	2460212.5512089585	NaN	NaN	0	1.364697	NaN	-10.4	40	NaN	NaN	4574921.64086476	36578	49.88678451178451	2376
r_pp_light_00390.fits	0	60212.55175287044	2460212.5517528704	NaN	NaN	0	1.365779	NaN	-10.4	40	NaN	NaN	4654023.491761099	34804	48.39387494683113	2351
r_pp_light_00391.fits	0	60212.55229872698	2460212.552298727	NaN	NaN	0	1.366843	NaN	-10.4	40	NaN	NaN	4585141.27460027	36739	48.44929292929293	2475
r_pp_light_00392.fits	0	60212.552842673846	2460212.552842674	NaN	NaN	0	1.36793	NaN	-10.4	40	NaN	NaN	4286771.456233848	37845	49.47776845637584	2384
r_pp_light_00393.fits	0	60212.55338725727	2460212.5533872573	NaN	NaN	0	1.368997	NaN	-10.5	40	NaN	NaN	4517784.438707219	36746	48.29127789046653	2465
r_pp_light_00394.fits	0	60212.55393113429	2460212.5539311343	NaN	NaN	0	1.370087	NaN	-10.4	40	NaN	NaN	4573089.341077146	36007	49.49512987012987	2464
r_pp_light_00395.fits	0	60212.55447540525	2460212.5544754053	NaN	NaN	0	1.371158	NaN	-10.5	40	NaN	NaN	4629481.181707185	37160	50.570938705529365	2333
r_pp_light_00396.fits	0	60212.55501956027	2460212.5550195603	NaN	NaN	0	1.372255	NaN	-10.4	40	NaN	NaN	4877295.5610407	36913	50.5881121808288	2389
r_pp_light_00397.fits	0	60212.55556423636	2460212.5555642364	NaN	NaN	0	1.373329	NaN	-10.5	40	NaN	NaN	4851942.851792717	35145	50.47041787339677	2417
r_pp_light_00398.fits	0	60212.55610747682	2460212.556107477	NaN	NaN	0	1.374428	NaN	-10.5	40	NaN	NaN	4871024.702057616	37398	51.45450785773367	2418
r_pp_light_00399.fits	0	60212.556651747786	2460212.556651748	NaN	NaN	0	1.375531	NaN	-10.4	40	NaN	NaN	4709519.949465448	39465	50.41481481481482	2430
r_pp_light_00400.fits	0	60212.55719651654	2460212.5571965165	NaN	NaN	0	1.376614	NaN	-10.5	40	NaN	NaN	4546827.255840072	37397	51.03414634146341	2460
r_pp_light_00401.fits	0	60212.55774340313	2460212.557743403	NaN	NaN	0	1.377726	NaN	-10.4	40	NaN	NaN	4938672.218502393	36548	51.35915789473684	2375
r_pp_light_00402.fits	0	60212.55828724569	2460212.5582872457	NaN	NaN	0	1.378811	NaN	-10.5	40	NaN	NaN	4358409.701194377	37137	50.54683544303798	2370
r_pp_light_00403.fits	0	60212.558832106646	2460212.5588321066	NaN	NaN	0	1.379899	NaN	-10.4	40	NaN	NaN	4623784.842540806	35872	49.199916001679966	2381
r_pp_light_00404.fits	0	60212.55937663186	2460212.559376632	NaN	NaN	0	1.381015	NaN	-10.4	40	NaN	NaN	4665377.82867658	38212	48.39103101424979	2386
r_pp_light_00405.fits	0	60212.55992089119	2460212.559920891	NaN	NaN	0	1.382131	NaN	-10.4	40	NaN	NaN	4579251.093323116	36481	50.55004170141785	2398
r_pp_light_00406.fits	0	60212.56046465272	2460212.5604646527	NaN	NaN	0	1.383224	NaN	-10.4	40	NaN	NaN	4204068.165432047	38779	49.96803652968037	2409
r_pp_light_00407.fits	0	60212.56100843754	2460212.5610084375	NaN	NaN	0	1.384344	NaN	-10.4	40	NaN	NaN	4039159.9401882146	36957	50.36498516320475	2359
r_pp_light_00408.fits	0	60212.56155312527	2460212.5615531253	NaN	NaN	0	1.385442	NaN	-10.4	40	NaN	NaN	4134653.311005689	37913	50.070020120724344	2485
r_pp_light_00409.fits	0	60212.56209664373	2460212.5620966437	NaN	NaN	0	1.386566	NaN	-10.4	40	NaN	NaN	4265415.293408618	38451	49.713815789473685	2432
r_pp_light_00410.fits	0	60212.56264159735	2460212.5626415974	NaN	NaN	0	1.387672	NaN	-10.4	40	NaN	NaN	4233993.234129339	37100	51.5125	2400
r_pp_light_00411.fits	0	60212.56318741897	2460212.563187419	NaN	NaN	0	1.388802	NaN	-10.5	40	NaN	NaN	4470813.653215501	37280	53.096089850249584	2404
r_pp_light_00412.fits	0	60212.56373285875	2460212.5637328587	NaN	NaN	0	1.389913	NaN	-10.5	40	NaN	NaN	4533917.660140238	39067	50.54349627174813	2414
r_pp_light_00413.fits	0	60212.564277153	2460212.564277153	NaN	NaN	0	1.391045	NaN	-10.4	40	NaN	NaN	4611395.00702641	36488	51.54983792544571	2468
r_pp_light_00414.fits	0	60212.564822013956	2460212.564822014	NaN	NaN	0	1.392157	NaN	-10.4	40	NaN	NaN	4654434.895173153	38205	51.626590069757896	2437
r_pp_light_00415.fits	0	60212.5653659259	2460212.565365926	NaN	NaN	0	1.393294	NaN	-10.4	40	NaN	NaN	4328360.739881906	37289	51.435379644588046	2476
r_pp_light_00416.fits	0	60212.56591026625	2460212.5659102662	NaN	NaN	0	1.39441	NaN	-10.4	40	NaN	NaN	4460048.204460672	37456	50.682539682539684	2457
r_pp_light_00417.fits	0	60212.56645415537	2460212.5664541554	NaN	NaN	0	1.395528	NaN	-10.4	40	NaN	NaN	4578664.202214678	36787	51.09656301145663	2444
r_pp_light_00418.fits	0	60212.56699920166	2460212.5669992017	NaN	NaN	0	1.396673	NaN	-10.5	40	NaN	NaN	4721072.042612433	37235	51.844967532467535	2464
r_pp_light_00419.fits	0	60212.567543125246	2460212.5675431252	NaN	NaN	0	1.397818	NaN	-10.4	40	NaN	NaN	4452840.838767921	36535	51.496878901373286	2403
r_pp_light_00420.fits	0	60212.56808789354	2460212.5680878935	NaN	NaN	0	1.398942	NaN	-10.4	40	NaN	NaN	4918357.188527944	37854	53.06381156316917	2335
r_pp_light_00421.fits	0	60212.56863354193	2460212.568633542	NaN	NaN	0	1.400095	NaN	-10.4	40	NaN	NaN	4870380.149743746	35946	51.93849287169043	2455
r_pp_light_00422.fits	0	60212.569178171456	2460212.5691781715	NaN	NaN	0	1.401222	NaN	-10.4	40	NaN	NaN	4680885.063417388	37690	52.902857142857144	2450
r_pp_light_00423.fits	0	60212.56972166663	2460212.5697216666	NaN	NaN	0	1.402375	NaN	-10.5	40	NaN	NaN	4955332.171917985	35908	53.888888888888886	2403
r_pp_light_00424.fits	0	60212.57026650477	2460212.570266505	NaN	NaN	0	1.403509	NaN	-10.4	40	NaN	NaN	5427616.662866455	35699	53.93635995135792	2467
r_pp_light_00425.fits	0	60212.57081094943	2460212.5708109494	NaN	NaN	0	1.404666	NaN	-10.4	40	NaN	NaN	4690853.494279587	37199	53.29601357082273	2358
r_pp_light_00426.fits	0	60212.57135519711	2460212.571355197	NaN	NaN	0	1.405804	NaN	-10.4	40	NaN	NaN	4464829.482808701	37684	50.503591043514994	2367
r_pp_light_00427.fits	0	60212.57189865736	2460212.5718986574	NaN	NaN	0	1.406963	NaN	-10.4	40	NaN	NaN	4453666.530979366	38151	52.26475620188195	2338
r_pp_light_00428.fits	0	60212.57244343776	2460212.5724434378	NaN	NaN	0	1.408105	NaN	-10.5	40	NaN	NaN	4334113.494339268	36664	51.35117599351176	2466
r_pp_light_00429.fits	0	60212.57298780093	2460212.572987801	NaN	NaN	0	1.40927	NaN	-10.4	40	NaN	NaN	4439206.524261695	37592	52.06821963394343	2404
