Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00273.fits	0	60224.567215139046	2460224.567215139	NaN	NaN	0	1.466155	NaN	-10.4	40	NaN	NaN	3816961.3080513547	39165	51.37108792846498	2013	412943.62910836755	12300	32.124257158292814	1851
r_pp_light_00274.fits	0	60224.56775890058	2460224.5677589006	NaN	NaN	0	1.467393	NaN	-10.4	40	NaN	NaN	3679593.0761484522	39520	51.68805425143454	1917	425428.18182006956	14222	31.89159622078568	2011
r_pp_light_00275.fits	0	60224.56830254663	2460224.5683025466	NaN	NaN	0	1.468608	NaN	-10.4	40	NaN	NaN	3847370.5602733074	39318	52.426758328926496	1891	417557.63539396063	12373	33.95292368681863	2018
r_pp_light_00276.fits	0	60224.56884629652	2460224.5688462965	NaN	NaN	0	1.469846	NaN	-10.4	40	NaN	NaN	3803877.6171051925	40361	51.28300921187308	1954	422522.51112696144	14171	33.64439768542872	1901
r_pp_light_00277.fits	0	60224.56938982662	2460224.5693898266	NaN	NaN	0	1.471061	NaN	-10.4	40	NaN	NaN	3730946.938397547	41088	51.47233606557377	1952	426227.41233795224	15088	33.51817716333846	1953
r_pp_light_00278.fits	0	60224.5699347686	2460224.5699347686	NaN	NaN	0	1.47231	NaN	-10.4	40	NaN	NaN	3707470.796575172	37199	52.581725888324875	1970	424210.06515784975	13466	32.370591157476404	2013
r_pp_light_00279.fits	0	60224.57047834527	2460224.5704783453	NaN	NaN	0	1.473528	NaN	-10.4	40	NaN	NaN	3865806.989213144	37807	52.43153969099627	1877	417483.2026199085	12725	34.33684210526316	1995
r_pp_light_00280.fits	0	60224.57102164347	2460224.5710216435	NaN	NaN	0	1.474746	NaN	-10.4	40	NaN	NaN	3774400.9125467143	39809	53.52609819121447	1935	425927.77804064157	13355	32.48659585230147	1977
r_pp_light_00281.fits	0	60224.571565451566	2460224.5715654516	NaN	NaN	0	1.475994	NaN	-10.4	40	NaN	NaN	4113818.9692449025	41306	49.87982456140351	2280	425566.5434068693	11351	34.60338101430429	2307
r_pp_light_00282.fits	0	60224.57210915536	2460224.5721091554	NaN	NaN	0	1.477216	NaN	-10.4	40	NaN	NaN	3908748.674054194	39787	54.05504115226338	1944	424149.1487867917	11540	34.040140491721026	1993
r_pp_light_00283.fits	0	60224.57265232643	2460224.5726523264	NaN	NaN	0	1.478438	NaN	-10.4	40	NaN	NaN	4050399.0152005856	39172	51.00993723849373	1912	420659.38483236934	10807	34.49848942598187	1986
r_pp_light_00284.fits	0	60224.57319596084	2460224.573195961	NaN	NaN	0	1.479692	NaN	-10.4	40	NaN	NaN	4195292.787209687	36548	49.90583554376658	2262	425504.6657857435	11234	33.50194216659474	2317
r_pp_light_00285.fits	0	60224.573738981504	2460224.5737389815	NaN	NaN	0	1.480913	NaN	-10.4	40	NaN	NaN	4256041.243157136	37724	49.4404347826087	2300	427206.63832887827	10529	34.354809843400446	2235
r_pp_light_00286.fits	0	60224.57428260427	2460224.5742826043	NaN	NaN	0	1.48217	NaN	-10.4	40	NaN	NaN	4748732.031475179	38481	46.571072319201996	2406	424969.676818787	7497	34.08808080808081	2475
r_pp_light_00287.fits	0	60224.57482598396	2460224.574825984	NaN	NaN	0	1.483398	NaN	-10.4	40	NaN	NaN	4461575.391947554	37177	49.40424628450106	2355	421865.2913575214	8930	32.86237750319557	2347
r_pp_light_00288.fits	0	60224.57537084492	2460224.575370845	NaN	NaN	0	1.48463	NaN	-10.4	40	NaN	NaN	5044879.364184171	38840	47.59585272958104	2363	420313.19674642355	6616	34.4330612244898	2450
r_pp_light_00289.fits	0	60224.575914745685	2460224.5759147457	NaN	NaN	0	1.485888	NaN	-10.4	40	NaN	NaN	4325742.5106240325	41280	49.393858477970625	2247	421845.8174779372	10639	32.92366071428572	2240
r_pp_light_00290.fits	0	60224.576458923984	2460224.576458924	NaN	NaN	0	1.487121	NaN	-10.4	40	NaN	NaN	4133344.3014808083	41844	55.171866737176096	1891	421172.01650626166	11088	34.94488977955912	1996
r_pp_light_00291.fits	0	60224.577002071775	2460224.577002072	NaN	NaN	0	1.488384	NaN	-10.4	40	NaN	NaN	4224600.293320888	37466	51.57052220595413	2049	419789.68766069226	10197	34.45028409090909	2112
r_pp_light_00292.fits	0	60224.57754591433	2460224.5775459143	NaN	NaN	0	1.489615	NaN	-10.4	40	NaN	NaN	4430382.870021345	36862	49.52985074626866	2278	418174.8697739943	10266	33.912325285895804	2361
r_pp_light_00293.fits	0	60224.57808952546	2460224.5780895255	NaN	NaN	0	1.490854	NaN	-10.4	40	NaN	NaN	4235404.12202024	40007	50.85151369533878	2081	420797.8277765879	9509	32.092592592592595	2106
r_pp_light_00294.fits	0	60224.578633205965	2460224.578633206	NaN	NaN	0	1.492117	NaN	-10.4	40	NaN	NaN	4200801.9441255145	37832	49.68153980752406	2286	420067.1373967466	10452	32.66016471608149	2307
r_pp_light_00295.fits	0	60224.57917697914	2460224.579176979	NaN	NaN	0	1.493355	NaN	-10.4	40	NaN	NaN	4317005.379429505	37750	49.57395429064252	2319	417777.11164313945	9375	32.444010416666664	2304
r_pp_light_00296.fits	0	60224.579720729496	2460224.5797207295	NaN	NaN	0	1.494591	NaN	-10.4	40	NaN	NaN	4230723.416897455	36734	48.988490482514386	2259	419690.03088538046	9832	32.78761447884867	2293
r_pp_light_00297.fits	0	60224.58026484959	2460224.5802648496	NaN	NaN	0	1.495862	NaN	-10.4	40	NaN	NaN	4226520.799750773	36556	48.45033407572383	2245	417014.677241517	9380	34.42292314526877	2251
r_pp_light_00298.fits	0	60224.58080979204	2460224.580809792	NaN	NaN	0	1.497106	NaN	-10.4	40	NaN	NaN	4468567.659815459	37831	49.93887945670628	2356	418979.6799372408	8708	34.63956043956044	2275
r_pp_light_00299.fits	0	60224.581352858804	2460224.581352859	NaN	NaN	0	1.498347	NaN	-10.4	40	NaN	NaN	4242903.8806718	39179	49.62461673236969	2283	423579.0388817896	10716	33.89184549356223	2330
r_pp_light_00300.fits	0	60224.58189653931	2460224.5818965393	NaN	NaN	0	1.499617	NaN	-10.4	40	NaN	NaN	4199659.9981350545	37529	50.152828467153284	2192	421213.53097945993	10986	34.02276559865093	2372
r_pp_light_00301.fits	0	60224.582439664286	2460224.5824396643	NaN	NaN	0	1.50086	NaN	-10.4	40	NaN	NaN	3885864.7765957112	38425	53.536623376623375	1925	413353.0203074313	12166	33.451171875	2048
r_pp_light_00302.fits	0	60224.58298289357	2460224.5829828936	NaN	NaN	0	1.502132	NaN	-10.4	40	NaN	NaN	4018014.61158371	37433	47.59470026064292	2302	418654.28806151974	12182	33.08239375542064	2306
r_pp_light_00303.fits	0	60224.58352664346	2460224.5835266435	NaN	NaN	0	1.503374	NaN	-10.4	40	NaN	NaN	4383767.4425358325	38213	49.63746630727763	2226	417255.6225503319	9075	35.460303300624446	2242
r_pp_light_00304.fits	0	60224.584070266224	2460224.584070266	NaN	NaN	0	1.504625	NaN	-10.4	40	NaN	NaN	3781685.2751250383	38298	53.53120165033523	1939	419598.99974671484	12492	35.62762148337596	1955
r_pp_light_00305.fits	0	60224.5846136692	2460224.584613669	NaN	NaN	0	1.5059	NaN	-10.4	40	NaN	NaN	4191254.3736941526	40473	48.97136563876652	2270	420524.26557996706	10622	34.543758329631274	2251
r_pp_light_00306.fits	0	60224.5851575234	2460224.5851575234	NaN	NaN	0	1.50715	NaN	-10.3	40	NaN	NaN	3813632.0007363395	39083	54.29591308846353	1933	417293.4300750316	12185	34.53199174406605	1938
r_pp_light_00307.fits	0	60224.5857010535	2460224.5857010535	NaN	NaN	0	1.5084	NaN	-10.4	40	NaN	NaN	3999785.7670678236	39763	50.03375733855186	2044	416499.47086415783	12234	35.161688003793266	2109
r_pp_light_00308.fits	0	60224.58624608815	2460224.586246088	NaN	NaN	0	1.509681	NaN	-10.4	40	NaN	NaN	4255619.58104652	38835	49.59948096885813	2312	415835.0856569428	10335	35.57124068391057	2281
r_pp_light_00309.fits	0	60224.58679001173	2460224.5867900117	NaN	NaN	0	1.510934	NaN	-10.4	40	NaN	NaN	4264132.8680310855	38277	51.05465675557499	2287	416837.9833763239	9377	35.51401050788091	2284
r_pp_light_00310.fits	0	60224.58733385429	2460224.5873338543	NaN	NaN	0	1.512183	NaN	-10.4	40	NaN	NaN	4297905.099763168	36787	50.38103756708408	2236	416687.40727748326	9475	35.36695278969957	2330
