Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	Source-Sky_C2	Peak_C2	Sky/Pixel_C2	N_Sky_Pixels_C2
r_pp_light_00313.fits	0	60212.50982712954	2460212.5098271295	NaN	NaN	0	1.290037	NaN	-10.4	40	NaN	NaN	4859344.421359102	34462	47.38227334235453	2956	448894.42853834183	7151	35.19739478957916	2994
r_pp_light_00314.fits	0	60212.510371921584	2460212.5103719216	NaN	NaN	0	1.290914	NaN	-10.4	40	NaN	NaN	4519550.7744110115	36521	48.37838915470494	2508	454274.15344484017	7999	35.050759392486015	2502
r_pp_light_00315.fits	0	60212.51091533573	2460212.5109153357	NaN	NaN	0	1.291811	NaN	-10.4	40	NaN	NaN	4526023.7037602635	34748	47.86401326699834	2412	455081.8995793733	7825	34.08704292527822	2516
r_pp_light_00316.fits	0	60212.51146028936	2460212.5114602894	NaN	NaN	0	1.292713	NaN	-10.4	40	NaN	NaN	5218763.9465516545	35044	45.4292980671414	2949	448291.79132603185	5468	35.50181698050876	3027
r_pp_light_00317.fits	0	60212.512004838325	2460212.5120048383	NaN	NaN	0	1.293616	NaN	-10.4	40	NaN	NaN	4812951.085489686	35772	46.07175622542595	3052	450508.7127743837	7135	35.50149253731343	3015
r_pp_light_00318.fits	0	60212.51254960662	2460212.5125496066	NaN	NaN	0	1.294504	NaN	-10.5	40	NaN	NaN	5376140.312153847	35632	42.832753714827696	3163	449967.4255686127	5396	33.377563704164075	3218
r_pp_light_00319.fits	0	60212.5130941323	2460212.5130941323	NaN	NaN	0	1.295413	NaN	-10.4	40	NaN	NaN	5005676.047374071	35483	44.453817939313105	2999	450728.58594639937	6393	33.051810029890405	3011
r_pp_light_00320.fits	0	60212.51363885449	2460212.5136388545	NaN	NaN	0	1.296324	NaN	-10.4	40	NaN	NaN	5455478.524953547	34610	44.12712650788741	3233	450749.1788612293	5042	34.44883133291219	3166
r_pp_light_00321.fits	0	60212.51418429427	2460212.5141842943	NaN	NaN	0	1.29724	NaN	-10.4	40	NaN	NaN	4883927.716915856	34797	46.18184908225697	2942	450412.56630705093	6790	34.49965940054496	2936
r_pp_light_00322.fits	0	60212.51472910913	2460212.514729109	NaN	NaN	0	1.298138	NaN	-10.4	40	NaN	NaN	5428565.600334423	34913	43.027866752082	3122	445794.4269614851	5163	33.96292947558771	3318
r_pp_light_00323.fits	0	60212.51527304435	2460212.5152730444	NaN	NaN	0	1.299056	NaN	-10.4	40	NaN	NaN	4897769.148717608	37136	43.4389338731444	2964	451336.13564338203	6692	34.44849712934819	2961
r_pp_light_00324.fits	0	60212.51581821777	2460212.515818218	NaN	NaN	0	1.299979	NaN	-10.5	40	NaN	NaN	4287269.672879577	34517	46.568708609271525	2416	453541.1397931218	8826	33.54621848739496	2499
r_pp_light_00325.fits	0	60212.5163617013	2460212.5163617013	NaN	NaN	0	1.300882	NaN	-10.4	40	NaN	NaN	4907487.2527199825	34254	45.08544199802826	3043	449393.3964827418	6769	33.97903701277432	3053
r_pp_light_00326.fits	0	60212.51690645842	2460212.5169064584	NaN	NaN	0	1.30181	NaN	-10.4	40	NaN	NaN	5218463.595042708	35344	45.56574923547401	2943	445839.2632753199	5368	33.08833445718139	2966
r_pp_light_00327.fits	0	60212.51745067164	2460212.5174506716	NaN	NaN	0	1.302738	NaN	-10.5	40	NaN	NaN	4551816.17567193	35996	46.0757758968158	2481	450347.8178645075	7420	35.94010522055848	2471
r_pp_light_00328.fits	0	60212.51799503481	2460212.517995035	NaN	NaN	0	1.30365	NaN	-10.4	40	NaN	NaN	4183253.8878402356	34469	48.141985353946296	2458	450343.746288194	8913	36.65711947626841	2444
r_pp_light_00329.fits	0	60212.51853923639	2460212.5185392364	NaN	NaN	0	1.304584	NaN	-10.4	40	NaN	NaN	5412470.001798129	34139	44.95149968091896	3134	446096.64725314087	4639	35.890459363957596	3113
r_pp_light_00330.fits	0	60212.519083356485	2460212.5190833565	NaN	NaN	0	1.305521	NaN	-10.4	40	NaN	NaN	5085685.356321097	36892	45.652901023890784	2930	446475.5725499973	5559	34.86385296119809	2938
r_pp_light_00331.fits	0	60212.51962990733	2460212.5196299073	NaN	NaN	0	1.306444	NaN	-10.5	40	NaN	NaN	4938302.795431816	36169	45.83339154732798	2863	448155.7381158378	6062	35.143695014662754	3069
r_pp_light_00332.fits	0	60212.520173808094	2460212.520173808	NaN	NaN	0	1.307385	NaN	-10.4	40	NaN	NaN	4557086.088445229	36624	46.9388090349076	2435	447231.10460990516	7518	34.4903964037597	2447
r_pp_light_00333.fits	0	60212.52071877336	2460212.5207187734	NaN	NaN	0	1.308331	NaN	-10.4	40	NaN	NaN	4807516.795365363	35716	45.8898479243732	2433	444549.2755279346	6195	33.106115836371	2469
r_pp_light_00334.fits	0	60212.52126343781	2460212.521263438	NaN	NaN	0	1.309258	NaN	-10.4	40	NaN	NaN	4665372.019797887	36052	46.985661614092585	2441	444910.6096476378	6875	33.93293172690763	2490
r_pp_light_00335.fits	0	60212.521808217745	2460212.5218082177	NaN	NaN	0	1.310208	NaN	-10.4	40	NaN	NaN	4256434.560740319	36097	46.58274574865201	2411	452238.23708332103	8352	34.012992285830286	2463
r_pp_light_00336.fits	0	60212.52235160908	2460212.522351609	NaN	NaN	0	1.311158	NaN	-10.4	40	NaN	NaN	4252713.062224332	36089	48.367028199566164	2305	445202.7636397222	8247	34.06607369758577	2361
r_pp_light_00337.fits	0	60212.52289584512	2460212.522895845	NaN	NaN	0	1.312093	NaN	-10.4	40	NaN	NaN	4621497.9726196	36269	49.040242319342276	2311	446232.4990433111	6667	33.62975344755537	2393
r_pp_light_00338.fits	0	60212.52344057895	2460212.523440579	NaN	NaN	0	1.313051	NaN	-10.4	40	NaN	NaN	4709354.95351925	37341	47.913973982375154	2383	448415.77757023094	6710	33.522510822510824	2310
r_pp_light_00339.fits	0	60212.5239850115	2460212.5239850115	NaN	NaN	0	1.31401	NaN	-10.4	40	NaN	NaN	4265413.145132212	35710	48.997364953886695	2277	446030.8344989321	7911	34.51540734487126	2369
r_pp_light_00340.fits	0	60212.52452878468	2460212.5245287847	NaN	NaN	0	1.314971	NaN	-10.5	40	NaN	NaN	4103027.2023124206	36668	46.848981399468556	2258	451784.2773549367	8620	34.42065934065934	2275
r_pp_light_00341.fits	0	60212.52507465286	2460212.525074653	NaN	NaN	0	1.315918	NaN	-10.4	40	NaN	NaN	4092469.437791183	36200	46.876802096985585	2289	449076.9130407304	8552	35.913304721030045	2330
r_pp_light_00342.fits	0	60212.5256181485	2460212.5256181485	NaN	NaN	0	1.316884	NaN	-10.4	40	NaN	NaN	4545549.372426852	35262	45.577035490605425	2395	451213.0915305434	6834	33.85505430242272	2394
r_pp_light_00343.fits	0	60212.52616297454	2460212.5261629745	NaN	NaN	0	1.317834	NaN	-10.4	40	NaN	NaN	4359488.166547965	35931	43.67133706965573	2498	449780.2451578547	6760	32.50332681017613	2555
r_pp_light_00344.fits	0	60212.52670700243	2460212.5267070024	NaN	NaN	0	1.318806	NaN	-10.4	40	NaN	NaN	4078114.453114224	37415	45.971115973741796	2285	452705.63525604224	8969	33.15835140997831	2305
r_pp_light_00345.fits	0	60212.5272523961	2460212.527252396	NaN	NaN	0	1.319782	NaN	-10.4	40	NaN	NaN	3772561.897303315	37665	50.985915492957744	1775	445396.35549865005	10872	35.010912698412696	2016
r_pp_light_00346.fits	0	60212.527795705944	2460212.527795706	NaN	NaN	0	1.320737	NaN	-10.4	40	NaN	NaN	4459823.95429203	35501	45.886942010846894	2397	449488.4115775182	8193	32.65628840639082	2441
r_pp_light_00347.fits	0	60212.52834002348	2460212.5283400235	NaN	NaN	0	1.321716	NaN	-10.4	40	NaN	NaN	4212692.912281112	36305	46.976107732406604	2302	448313.1254104322	8134	34.531877729257644	2290
r_pp_light_00348.fits	0	60212.52888525464	2460212.5288852546	NaN	NaN	0	1.3227	NaN	-10.4	40	NaN	NaN	4164652.156755126	36211	48.0295024218406	2271	450274.22567988036	8699	33.93797075764289	2257
r_pp_light_00349.fits	0	60212.52942869207	2460212.529428692	NaN	NaN	0	1.323662	NaN	-10.4	40	NaN	NaN	4811036.726938468	36304	43.072714916751615	2943	451384.7537371244	6105	35.00978077571669	2965
r_pp_light_00350.fits	0	60212.52997298632	2460212.5299729863	NaN	NaN	0	1.324649	NaN	-10.4	40	NaN	NaN	4337704.467478616	36462	45.31717171717172	2475	452320.7303884447	8219	34.74801587301587	2520
r_pp_light_00351.fits	0	60212.53051840281	2460212.530518403	NaN	NaN	0	1.32562	NaN	-10.4	40	NaN	NaN	4575344.611294285	35685	43.634077079107506	2465	449174.4030939192	7164	33.64393630053083	2449
r_pp_light_00352.fits	0	60212.53106267378	2460212.531062674	NaN	NaN	0	1.326612	NaN	-10.4	40	NaN	NaN	4698746.320219911	35438	46.41694772344014	2372	449192.6952694821	6305	35.40355225113589	2421
r_pp_light_00353.fits	0	60212.53160631936	2460212.5316063194	NaN	NaN	0	1.327605	NaN	-10.5	40	NaN	NaN	4768118.855940915	35701	46.15962123774096	2957	448604.807113889	5981	36.884786324786326	2925
r_pp_light_00354.fits	0	60212.53215099545	2460212.5321509955	NaN	NaN	0	1.328581	NaN	-10.4	40	NaN	NaN	4789583.347939002	36033	45.21823568136932	3038	451216.74981718266	6182	35.38812937645882	2999
r_pp_light_00355.fits	0	60212.53269446781	2460212.532694468	NaN	NaN	0	1.329579	NaN	-10.4	40	NaN	NaN	4521466.4694743585	35935	45.038205980066444	2408	449811.67658683856	7162	33.191626409017715	2484
r_pp_light_00356.fits	0	60212.533238912	2460212.533238912	NaN	NaN	0	1.33056	NaN	-10.4	40	NaN	NaN	4352701.287681027	34834	44.680324370465215	2343	451851.3635103714	8011	33.792475247524756	2525
r_pp_light_00357.fits	0	60212.53378354199	2460212.533783542	NaN	NaN	0	1.331565	NaN	-10.4	40	NaN	NaN	4529286.179582793	35469	44.92993114621304	2469	450828.4168094429	7248	33.433319821645725	2467
r_pp_light_00358.fits	0	60212.534327824134	2460212.534327824	NaN	NaN	0	1.332572	NaN	-10.5	40	NaN	NaN	4543537.107056668	35997	45.4466221851543	2398	450110.359592451	6886	35.06558738065588	2409
r_pp_light_00359.fits	0	60212.534872662276	2460212.5348726623	NaN	NaN	0	1.33356	NaN	-10.4	40	NaN	NaN	4800794.729764221	35239	46.50939597315436	2980	447121.9531047413	5713	36.59807180851064	3008
r_pp_light_00360.fits	0	60212.53541669017	2460212.53541669	NaN	NaN	0	1.334571	NaN	-10.5	40	NaN	NaN	4685276.236465193	34809	44.58054711246201	2961	452747.8446489449	6425	33.60080106809079	2996
r_pp_light_00361.fits	0	60212.53596349573	2460212.5359634957	NaN	NaN	0	1.33559	NaN	-10.4	40	NaN	NaN	4754651.023054589	36644	46.450634985661615	2441	447143.92129981855	6169	34.93314982304365	2543
r_pp_light_00362.fits	0	60212.53650795156	2460212.5365079516	NaN	NaN	0	1.336585	NaN	-10.4	40	NaN	NaN	4821327.544258528	34544	43.04526889040164	2938	448806.2265266607	5882	34.16251682368775	2972
r_pp_light_00363.fits	0	60212.537052153144	2460212.537052153	NaN	NaN	0	1.337604	NaN	-10.4	40	NaN	NaN	4856866.456942752	35293	44.29826942653546	2947	447975.11609786056	6179	35.47314049586777	2904
r_pp_light_00364.fits	0	60212.53759612283	2460212.537596123	NaN	NaN	0	1.338603	NaN	-10.4	40	NaN	NaN	4643366.32411147	35464	47.00042176296921	2371	447590.32804014505	6315	36.11457455770851	2374
r_pp_light_00365.fits	0	60212.538141261786	2460212.538141262	NaN	NaN	0	1.339628	NaN	-10.4	40	NaN	NaN	4628051.455816206	35477	46.970576215774415	2447	443527.87658983056	6429	35.1025430680886	2438
r_pp_light_00366.fits	0	60212.53868520865	2460212.5386852087	NaN	NaN	0	1.340654	NaN	-10.4	40	NaN	NaN	4713333.454552549	34875	44.52147766323024	2328	445487.84204796003	6359	33.52184666117065	2426
r_pp_light_00367.fits	0	60212.53923005797	2460212.539230058	NaN	NaN	0	1.341662	NaN	-10.4	40	NaN	NaN	4726582.347479704	36048	45.10872210953347	2465	447427.4393017857	6336	34.40446247464503	2465
r_pp_light_00368.fits	0	60212.53977422463	2460212.5397742246	NaN	NaN	0	1.342692	NaN	-10.4	40	NaN	NaN	4421713.5305223055	35493	48.04997934737712	2421	445668.7217743781	6792	36.91616038882138	2469
r_pp_light_00369.fits	0	60212.54031892354	2460212.5403189235	NaN	NaN	0	1.343727	NaN	-10.5	40	NaN	NaN	4506525.561357709	36677	46.462729124236255	2455	448428.42925393104	7356	34.39736733854381	2431
r_pp_light_00370.fits	0	60212.54086218774	2460212.5408621877	NaN	NaN	0	1.344739	NaN	-10.5	40	NaN	NaN	4558585.636113194	35451	46.02018900343643	2328	449261.454716734	7155	34.659951651893635	2482
r_pp_light_00371.fits	0	60212.54140876187	2460212.541408762	NaN	NaN	0	1.345782	NaN	-10.4	40	NaN	NaN	4483707.961604599	36388	47.19214876033058	2420	449012.3476612939	7193	33.26153195090986	2363
r_pp_light_00372.fits	0	60212.54195303237	2460212.5419530324	NaN	NaN	0	1.3468	NaN	-10.4	40	NaN	NaN	4088343.1242106347	38280	48.58084091894235	2307	449911.8783812019	9475	34.454505686789155	2286
r_pp_light_00373.fits	0	60212.54249827564	2460212.5424982756	NaN	NaN	0	1.347845	NaN	-10.4	40	NaN	NaN	4378601.12010497	35931	47.57624190064795	2315	446878.03471093794	7955	34.98147350280052	2321
r_pp_light_00374.fits	0	60212.54304215312	2460212.543042153	NaN	NaN	0	1.348867	NaN	-10.4	40	NaN	NaN	4203068.334483551	35749	49.89837932544897	2283	451543.6088111246	8314	36.55795504627589	2269
r_pp_light_00375.fits	0	60212.543586979154	2460212.543586979	NaN	NaN	0	1.349916	NaN	-10.5	40	NaN	NaN	4378366.6488278685	36557	50.33202271734382	2289	446670.102979159	7213	35.58604247941049	2307
r_pp_light_00376.fits	0	60212.54413179401	2460212.544131794	NaN	NaN	0	1.350967	NaN	-10.4	40	NaN	NaN	4245288.347525814	37056	50.50675675675676	2220	449040.9834743831	8406	35.796231375985975	2282
r_pp_light_00377.fits	0	60212.54467659723	2460212.544676597	NaN	NaN	0	1.351998	NaN	-10.4	40	NaN	NaN	4617736.212491997	36143	47.96892062158757	2381	446845.2406053445	7091	35.84752066115703	2420
r_pp_light_00378.fits	0	60212.54522047471	2460212.5452204747	NaN	NaN	0	1.353052	NaN	-10.4	40	NaN	NaN	4596702.6656095795	35848	47.87676935886761	2402	445758.848530953	7296	35.105582524271846	2472
r_pp_light_00379.fits	0	60212.545764872804	2460212.545764873	NaN	NaN	0	1.354087	NaN	-10.4	40	NaN	NaN	4771186.390226533	36656	48.60721692243882	2411	447355.3072990684	6469	35.39949431099873	2373
r_pp_light_00380.fits	0	60212.546309062745	2460212.5463090627	NaN	NaN	0	1.355146	NaN	-10.4	40	NaN	NaN	4884194.1493802415	35541	45.44471845458282	2433	443543.8618004179	6154	33.62271062271062	2457
r_pp_light_00381.fits	0	60212.546854930464	2460212.5468549305	NaN	NaN	0	1.356188	NaN	-10.4	40	NaN	NaN	4677417.622436674	35285	46.83788324233515	2381	448839.1522022874	6930	34.92817014446228	2492
r_pp_light_00382.fits	0	60212.54739886569	2460212.5473988657	NaN	NaN	0	1.357252	NaN	-10.4	40	NaN	NaN	4273726.341776721	38708	48.820889080707815	2317	447434.3663406841	8249	35.0514385353095	2294
r_pp_light_00383.fits	0	60212.54794306727	2460212.5479430673	NaN	NaN	0	1.358318	NaN	-10.4	40	NaN	NaN	4128676.420371508	39286	47.57644001732351	2309	446482.65764694003	9319	35.154014918824046	2279
r_pp_light_00384.fits	0	60212.54848793987	2460212.54848794	NaN	NaN	0	1.359365	NaN	-10.4	40	NaN	NaN	4412061.492059557	36587	49.94887892376681	2230	447394.35602283286	7861	36.61106346483705	2332
r_pp_light_00385.fits	0	60212.54903206043	2460212.5490320604	NaN	NaN	0	1.360436	NaN	-10.4	40	NaN	NaN	4315807.375259265	38003	49.06076618229854	2271	447846.0992795507	8827	34.847494553376904	2295
r_pp_light_00386.fits	0	60212.54957618052	2460212.5495761805	NaN	NaN	0	1.361486	NaN	-10.5	40	NaN	NaN	4649004.612651674	35594	47.94325091203891	2467	448688.8867493389	7301	35.532793522267205	2470
r_pp_light_00387.fits	0	60212.55012089154	2460212.5501208915	NaN	NaN	0	1.362563	NaN	-10.5	40	NaN	NaN	4254521.847929496	37213	50.49528706083976	2334	447657.8100884361	9232	37.42687927107062	2195
r_pp_light_00388.fits	0	60212.55066468753	2460212.5506646875	NaN	NaN	0	1.36364	NaN	-10.4	40	NaN	NaN	4479640.248016694	36484	51.00435729847494	2295	447750.36082834937	8346	36.36052631578947	2280
r_pp_light_00389.fits	0	60212.551208958495	2460212.5512089585	NaN	NaN	0	1.364697	NaN	-10.4	40	NaN	NaN	4574921.64086476	36578	49.88678451178451	2376	444468.0204963134	7698	37.62816326530612	2450
r_pp_light_00390.fits	0	60212.55175287044	2460212.5517528704	NaN	NaN	0	1.365779	NaN	-10.4	40	NaN	NaN	4654023.491761099	34804	48.39387494683113	2351	445900.3796980939	7419	37.028688524590166	2440
r_pp_light_00391.fits	0	60212.55229872698	2460212.552298727	NaN	NaN	0	1.366843	NaN	-10.4	40	NaN	NaN	4585141.27460027	36739	48.44929292929293	2475	447999.73042325204	7760	34.612006446414185	2482
r_pp_light_00392.fits	0	60212.552842673846	2460212.552842674	NaN	NaN	0	1.36793	NaN	-10.4	40	NaN	NaN	4264053.252720236	37845	51.67972972972973	2220	449153.0974686726	9838	38.05499781754692	2291
r_pp_light_00393.fits	0	60212.55338725727	2460212.5533872573	NaN	NaN	0	1.368997	NaN	-10.5	40	NaN	NaN	4491147.377011236	36746	51.44131455399061	2130	446537.24925521866	8526	37.301210653753024	2065
r_pp_light_00394.fits	0	60212.55393113429	2460212.5539311343	NaN	NaN	0	1.370087	NaN	-10.4	40	NaN	NaN	4545001.470142351	36007	52.9253859348199	2332	448259.75847209623	7798	37.92583009918068	2319
r_pp_light_00395.fits	0	60212.55447540525	2460212.5544754053	NaN	NaN	0	1.371158	NaN	-10.5	40	NaN	NaN	4600729.624087004	37160	53.808539325842695	2225	445319.8263352635	7492	37.97941680960549	2332
r_pp_light_00396.fits	0	60212.55501956027	2460212.5550195603	NaN	NaN	0	1.372255	NaN	-10.4	40	NaN	NaN	4877295.5610407	36913	50.5881121808288	2389	446955.7052112125	7580	38.07449392712551	2470
r_pp_light_00397.fits	0	60212.55556423636	2460212.5555642364	NaN	NaN	0	1.373329	NaN	-10.5	40	NaN	NaN	4851942.851792717	35145	50.47041787339677	2417	446833.8730264416	6968	37.124213176668064	2383
r_pp_light_00398.fits	0	60212.55610747682	2460212.556107477	NaN	NaN	0	1.374428	NaN	-10.5	40	NaN	NaN	4871024.702057616	37398	51.45450785773367	2418	448993.2359096286	7389	38.48835308541071	2447
r_pp_light_00399.fits	0	60212.556651747786	2460212.556651748	NaN	NaN	0	1.375531	NaN	-10.4	40	NaN	NaN	4709519.949465448	39465	50.41481481481482	2430	446844.11784931214	7560	38.07982171799028	2468
r_pp_light_00400.fits	0	60212.55719651654	2460212.5571965165	NaN	NaN	0	1.376614	NaN	-10.5	40	NaN	NaN	4520281.603918542	37397	53.55111683848797	2328	445030.02550636296	7343	38.29848156182213	2305
r_pp_light_00401.fits	0	60212.55774340313	2460212.557743403	NaN	NaN	0	1.377726	NaN	-10.4	40	NaN	NaN	4938672.218502393	36548	51.35915789473684	2375	445189.991724552	7127	37.76123027114529	2471
r_pp_light_00402.fits	0	60212.55828724569	2460212.5582872457	NaN	NaN	0	1.378811	NaN	-10.5	40	NaN	NaN	4333802.315470581	37137	53.503571428571426	2240	448781.0868591256	9086	38.39729020979021	2288
r_pp_light_00403.fits	0	60212.558832106646	2460212.5588321066	NaN	NaN	0	1.379899	NaN	-10.4	40	NaN	NaN	4623784.842540806	35872	49.199916001679966	2381	448712.4405612553	8385	37.55661157024793	2420
r_pp_light_00404.fits	0	60212.55937663186	2460212.559376632	NaN	NaN	0	1.381015	NaN	-10.4	40	NaN	NaN	4665377.82867658	38212	48.39103101424979	2386	449071.5621980554	8256	37.12870483150629	2463
r_pp_light_00405.fits	0	60212.55992089119	2460212.559920891	NaN	NaN	0	1.382131	NaN	-10.4	40	NaN	NaN	4579251.093323116	36481	50.55004170141785	2398	446715.88133866346	8693	39.99080651901379	2393
r_pp_light_00406.fits	0	60212.56046465272	2460212.5604646527	NaN	NaN	0	1.383224	NaN	-10.4	40	NaN	NaN	4181351.2235945575	38779	52.617353579175706	2305	447966.87665142276	10553	39.066814159292036	2260
r_pp_light_00407.fits	0	60212.56100843754	2460212.5610084375	NaN	NaN	0	1.384344	NaN	-10.4	40	NaN	NaN	3992682.418035705	36957	57.10529019003595	1947	448395.50035076303	10989	38.96236278097229	1913
r_pp_light_00408.fits	0	60212.56155312527	2460212.5615531253	NaN	NaN	0	1.385442	NaN	-10.4	40	NaN	NaN	4113114.009689663	37913	52.57007738607051	2326	449033.50665772666	11262	37.739402052655066	2241
r_pp_light_00409.fits	0	60212.56209664373	2460212.5620966437	NaN	NaN	0	1.386566	NaN	-10.4	40	NaN	NaN	4242058.344542703	38451	52.31936041486603	2314	448775.81352179305	10182	38.40544041450777	2316
r_pp_light_00410.fits	0	60212.56264159735	2460212.5626415974	NaN	NaN	0	1.387672	NaN	-10.4	40	NaN	NaN	4212253.232581822	37100	53.96236559139785	2232	449796.14083387476	10245	38.048726953467956	2278
r_pp_light_00411.fits	0	60212.56318741897	2460212.563187419	NaN	NaN	0	1.388802	NaN	-10.5	40	NaN	NaN	4445944.284877456	37280	56.43537715041906	2267	449899.76462243445	8809	39.47174887892377	2230
r_pp_light_00412.fits	0	60212.56373285875	2460212.5637328587	NaN	NaN	0	1.389913	NaN	-10.5	40	NaN	NaN	4509422.493603226	39067	53.79264643009833	2339	449013.68690056977	8843	38.01088376142795	2297
r_pp_light_00413.fits	0	60212.564277153	2460212.564277153	NaN	NaN	0	1.391045	NaN	-10.4	40	NaN	NaN	4585815.801831209	36488	54.3307725138711	2343	448313.108586083	7920	38.494953927161035	2279
r_pp_light_00414.fits	0	60212.564822013956	2460212.564822014	NaN	NaN	0	1.392157	NaN	-10.4	40	NaN	NaN	4627895.713649465	38205	54.57986870897155	2285	443641.8389267893	7917	38.08300395256917	2277
r_pp_light_00415.fits	0	60212.5653659259	2460212.565365926	NaN	NaN	0	1.393294	NaN	-10.4	40	NaN	NaN	4306023.244613709	37289	54.04089539388721	2323	450138.4011927374	9160	39.01729355814959	2313
r_pp_light_00416.fits	0	60212.56591026625	2460212.5659102662	NaN	NaN	0	1.39441	NaN	-10.4	40	NaN	NaN	4435051.663084863	37456	53.83791917454858	2326	448190.2956562656	9117	38.52762923351159	2244
r_pp_light_00417.fits	0	60212.56645415537	2460212.5664541554	NaN	NaN	0	1.395528	NaN	-10.4	40	NaN	NaN	4552325.413217556	36787	54.93195521102498	2322	450443.25594165287	9025	37.56508078994614	2228
r_pp_light_00418.fits	0	60212.56699920166	2460212.5669992017	NaN	NaN	0	1.396673	NaN	-10.5	40	NaN	NaN	4694055.532177366	37235	54.81520815632965	2354	448725.81362949405	7730	38.015541740674955	2252
r_pp_light_00419.fits	0	60212.567543125246	2460212.5675431252	NaN	NaN	0	1.397818	NaN	-10.4	40	NaN	NaN	4426478.687687767	36535	54.90705987488829	2238	448216.45365805493	9394	39.02180549498473	2293
r_pp_light_00420.fits	0	60212.56808789354	2460212.5680878935	NaN	NaN	0	1.398942	NaN	-10.4	40	NaN	NaN	4918357.188527944	37854	53.06381156316917	2335	451195.72377669875	8090	39.16998341625207	2412
r_pp_light_00421.fits	0	60212.56863354193	2460212.568633542	NaN	NaN	0	1.400095	NaN	-10.4	40	NaN	NaN	4870380.149743746	35946	51.93849287169043	2455	450789.1801968434	6859	39.005780346820806	2422
r_pp_light_00422.fits	0	60212.569178171456	2460212.5691781715	NaN	NaN	0	1.401222	NaN	-10.4	40	NaN	NaN	4680885.063417388	37690	52.902857142857144	2450	454508.5880575312	8467	39.885557432432435	2368
r_pp_light_00423.fits	0	60212.56972166663	2460212.5697216666	NaN	NaN	0	1.402375	NaN	-10.5	40	NaN	NaN	4955332.171917985	35908	53.888888888888886	2403	449453.7281545566	7220	39.569914390542195	2453
r_pp_light_00424.fits	0	60212.57026650477	2460212.570266505	NaN	NaN	0	1.403509	NaN	-10.4	40	NaN	NaN	5460286.393755842	35699	51.02953156822811	2946	449313.45508553425	6015	39.501176470588234	2975
r_pp_light_00425.fits	0	60212.57081094943	2460212.5708109494	NaN	NaN	0	1.404666	NaN	-10.4	40	NaN	NaN	4690853.494279587	37199	53.29601357082273	2358	449816.4231732283	8107	38.60601070399341	2429
r_pp_light_00426.fits	0	60212.57135519711	2460212.571355197	NaN	NaN	0	1.405804	NaN	-10.4	40	NaN	NaN	4440400.345933928	37684	52.90152193375112	2234	447682.11239398585	9660	39.31187034603592	2283
r_pp_light_00427.fits	0	60212.57189865736	2460212.5718986574	NaN	NaN	0	1.406963	NaN	-10.4	40	NaN	NaN	4428918.0833631735	38151	54.784520668425685	2274	449590.9952904408	9332	39.520357941834455	2235
r_pp_light_00428.fits	0	60212.57244343776	2460212.5724434378	NaN	NaN	0	1.408105	NaN	-10.5	40	NaN	NaN	4309393.206406758	36664	54.99873150105708	2365	448566.3216495633	9947	38.07139709122961	2269
r_pp_light_00429.fits	0	60212.57298780093	2460212.572987801	NaN	NaN	0	1.40927	NaN	-10.4	40	NaN	NaN	4414068.524583165	37592	54.990045248868775	2210	447432.9741579452	9352	40.830708661417326	2286
r_pp_light_00430.fits	0	60212.57353214128	2460212.5735321413	NaN	NaN	0	1.410412	NaN	-10.4	40	NaN	NaN	4953614.0143540595	36772	50.954914703493095	2462	451414.43423967366	7579	37.55831973898858	2452
r_pp_light_00431.fits	0	60212.57407826418	2460212.574078264	NaN	NaN	0	1.411562	NaN	-10.5	40	NaN	NaN	4718054.073327215	38823	56.4984241332733	2221	455736.62851228664	9241	40.01762891141472	2269
r_pp_light_00432.fits	0	60212.57462237263	2460212.5746223726	NaN	NaN	0	1.412733	NaN	-10.4	40	NaN	NaN	4748367.524450705	35543	52.50582563278425	2489	453122.72616916476	8610	40.36675020885547	2394
r_pp_light_00433.fits	0	60212.57516686339	2460212.5751668634	NaN	NaN	0	1.41391	NaN	-10.4	40	NaN	NaN	4733484.538825834	38915	54.26747088186356	2404	449319.1678759218	7444	41.0239570425444	2421
r_pp_light_00434.fits	0	60212.57571116928	2460212.5757111693	NaN	NaN	0	1.415062	NaN	-10.5	40	NaN	NaN	4301628.620810542	38808	55.53611484970839	2229	448303.30155461683	10498	41.460579064587975	2245
r_pp_light_00435.fits	0	60212.57625505794	2460212.576255058	NaN	NaN	0	1.416238	NaN	-10.5	40	NaN	NaN	4689170.082340867	36997	54.067817509247845	2433	449434.4179963007	8333	39.51546822742475	2392
r_pp_light_00436.fits	0	60212.57679973403	2460212.576799734	NaN	NaN	0	1.417394	NaN	-10.4	40	NaN	NaN	4359984.645757112	39309	56.46485765124555	2248	445230.17305713403	10289	40.56684981684982	2184
r_pp_light_00437.fits	0	60212.5773447454	2460212.5773447454	NaN	NaN	0	1.418552	NaN	-10.4	40	NaN	NaN	4768970.91364085	37730	55.29182712879761	2337	445302.7695429248	8281	39.52585064074238	2263
r_pp_light_00438.fits	0	60212.577888912056	2460212.577888912	NaN	NaN	0	1.419736	NaN	-10.5	40	NaN	NaN	4597850.5974630015	38395	57.36942959001782	2244	447342.74858178996	8298	40.093803786574874	2324
