Constell,Number,GCVS,n_GCVS,OriginClass,Code1,SubCode11,SubCode12,ProcClass,Code2,SubCode21,SubCode22,CMP,n_OriginClass,CurveType,VarType,Max,MinI,A1,MinII,A2,dA,f_Max,flt,Period [d],Log10.P [d],u_Period,f_Period,DI,u_DI,dI,DII,dII,MinII-MinI,SpType,B_SpCode1,b_SpCode1,LumClass1,B_SpCode2,b_SpCode2,LumClass2,ChromActive,RAh,RAm,RAs,DE-,DEd,DEm,DEs
15,11,RS CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,97, # , EA  , ======= ,13.8,15.4,1.6,99.99,9.99,9.99, # , p  ,5.027750015,0.7014, # , n ,40, # ,20,999,999,999, -----               ,0,0,0,0,0,0, q ,73,85,0.8,,??,,
15,12,RT CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,35, # , EA  , ======= ,14.2,14.9,0.7,99.99,9.99,9.99, # , p  ,1.258829951,0.1, # , n ,130, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,2,6.9,,??,,
15,15,RW CMi    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,13.2,14,0.8,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,72,22,2.6,,??,,
15,16,RX CMi    , # ,unknown ,0,0,0, DM  ,1,1,0,50, # , EA  , ======= ,14.1,15,0.9,14.6,0.5,0.4, # , p  ,8.598649979,0.9344, # , n ,90, # ,999,999,999,520, -----               ,0,0,0,0,0,0, q ,72,24,3.2,,??,,
15,17,RY CMi    , # ,S       ,2,0,0, N   ,0,0,0,   # , # , EA  , ======= ,11.9,14.9,3,12,0.1,2.9, # , p  ,3.265211105,0.5139, # , n ,110, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,72,25,8.2,,??,,
15,24,SX CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,89, # , EA  , ======= ,13.4,14.8,1.4,13.6,0.2,1.2, # , p  ,3.430399895,0.5353, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,43,6.4,,??,,
15,27,TT CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,43, # , EA  , ======= ,14,14.8,0.8,99.99,9.99,9.99, # , p  ,0.845550001,-0.0729, # , n ,220, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,70,2,,??,,
15,28,TU CMi    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14.4,15.1,0.7,15.1,0.7,0, # , p  ,0.43344,-0.3631, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,73,70,5.8,,??,,
15,30,TW CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EA  , ======= ,14.8,15.6,0.8,15.6,0.8,0, # , p  ,1.079259992,0.0331, # , n ,120, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,94,7.5,,??,,
15,31,TX CMi    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14,15,1,14.7,0.7,0.3, # , p  ,0.388999999,-0.4101, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,74,2,0,,??,,
15,32,TY CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,54, # , EA  , ======= ,13,13.9,0.9,99.99,9.99,9.99, # , p  ,1.299090028,0.1136, # , n ,190, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,5,2.9,,??,,
15,33,TZ CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,52, # , EA  , ======= ,14,15,1,99.99,9.99,9.99, # , p  ,11.6619997,1.0668, # , n ,50, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,11,2.8,,??,,
15,38,UY CMi    , * ,unknown ,0,0,0, SA  ,2,1,0,71, # , EA  , ======= ,13.15,14,0.85,13.2,0.05,0.8, # , V  ,4.4499,0.6483, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,75,4.1,,??,,
15,39,UZ CMi    , # ,C       ,3,0,0, N   ,0,0,0,   # , # , EW  , ======= ,11.6,12.1,0.5,12.1,0.5,0, # , p  ,0.761950016,-0.1181, # , n ,999, # ,0,999,0,999, F8                  ,480,0,0,0,0,0, q ,75,5,1.8,,??,,
15,51,XZ CMi    , * ,CB      ,3,1,0, N   ,0,0,0,   # , # , EB  , ======= ,9.7,10.42,0.72,9.88,0.18,0.54, # , V  ,0.5788095,-0.2375, # , d ,220, # ,0,999,0,999, F0                  ,400,0,0,0,0,0, q ,75,40,7.1,,??,,
15,52,YY CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,54, # , EB  , ======= ,8.33,9.13,0.8,8.88,0.55,0.25, # , V  ,1.094020009,0.039, # , n ,999, # ,0,999,0,999, F6Vn                ,460,0,5,0,0,0, q ,80,63,8.6,,??,,
15,56,AB CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,13.4,15.9,2.5,99.99,9.99,9.99, # , p  ,4.071420193,0.6097, # , n ,110, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,70,75,7.3,,??,,
15,57,AC CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,57, # , EA  , ======= ,11,11.5,0.5,99.99,9.99,9.99, # , p  ,0.788699985,-0.1031, # , n ,999, # ,999,999,999,999, F5                  ,450,0,0,0,0,0, q ,72,95,0.1,,??,,
15,61,AG CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,82, # , EA  , ======= ,10.9,11.9,1,99.99,9.99,9.99, # , p  ,1.664543986,0.2213, # , d ,160, # ,0,999,999,999, F4                  ,440,0,0,0,0,0, q ,70,83,6,,??,,
15,64,AK CMi    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.1,11.5,1.4,10.3,0.2,1.2, # , p  ,0.565897524,-0.2473, # , d ,300, : ,0,999,999,500, A-F                 ,300,499,0,0,0,0, q ,74,1,5.6,,??,,
15,66,AM CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,45, # , EB  , ======= ,10,10.7,0.7,10.5,0.5,0.2, # , p  ,1.01918602,0.0083, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,75,1,8.1,,??,,
15,67,AN CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,98, # , EA  , ======= ,14,15.5,1.5,99.99,9.99,9.99, # , p  ,1.822365046,0.2606, # , n ,210, # ,20,999,999,999, -----               ,0,0,0,0,0,0, q ,70,90,9.2,,??,,
15,68,AO CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,14.4,15.6,1.2,14.5,0.1,1.1, # , p  ,0.853107214,-0.069, # , n ,220, # ,10,999,999,999, -----               ,0,0,0,0,0,0, q ,71,0,4.2,,??,,
15,69,AP CMi    , * ,unknown ,0,0,0, SA  ,2,1,0,68, # , EA  , ======= ,12.5,13.5,1,99.99,9.99,9.99, # , p  ,2.162830114,0.335, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,72,44,2.6,-,72,0,
15,71,AR CMi    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,15,17,2,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,70,2.8,,??,,
15,75,AV CMi    , # ,unknown ,0,0,0, DM  ,1,1,0,41, # , EA  , ======= ,11.8,12.1,0.3,99.99,9.99,9.99, # , p  ,1.138880014,0.0565, # , n ,100, : ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,70,91,0.9,,??,,
15,78,AY CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,14.1,16,1.9,99.99,9.99,9.99, : , p  ,10.45623016,1.0194, : , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,71,35,4.5,,??,,
15,84,BF CMi    , * ,unknown ,0,0,0, SA  ,2,1,0,62, # , EA  , ======= ,10.3,11.1,0.8,10.35,0.05,0.75, # , V  ,1.180686951,0.0721, # , v ,180, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,73,1,8.9,,??,,
15,86,BH CMi    , * ,C       ,3,0,0, N   ,0,0,0,   # , # , EW  , ======= ,9.3,9.67,0.37,99.99,9.99,9.99, : , V  ,0.559247971,-0.2524, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,80,23,6.4,,??,,
15,89,BL CMi    , * ,unknown ,0,0,0, DM  ,1,1,0,84, # , E:  , ======= ,11.53,11.95,0.42,99.99,9.99,9.99, # , V  ,5.904099941,0.7712, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,72,34,9.2,,??,,
15,98,BU CMi    , * ,unknown ,0,0,0, DM  ,1,1,0,76, # , EA: , ======= ,6.41,6.51,0.1,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, A0V                 ,300,0,5,0,0,0, q ,75,80,5.9,,??,,
15,99,BV CMi    , * ,unknown ,0,0,0, DM  ,1,1,0,73, # , EA: , ======= ,6.91,7.03,0.12,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, B9V                 ,290,0,5,0,0,0, q ,75,84,5.2,,??,,
15,101,BX CMi    , * ,unknown ,0,0,0, DM  ,1,1,0,52, # , EA  , ======= ,10.81,11.48,0.67,99.99,9.99,9.99, # , V  ,1.535079956,0.1861, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,71,4,6.3,,??,,
15,102,BY CMi    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,14.1,15,0.9,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,13,0.4,,??,,
15,103,BZ CMi    , * ,unknown ,0,0,0, DM  ,1,1,0,66, # , EA: , ======= ,11.4,11.9,0.5,99.99,9.99,9.99, # , *  ,2.545949936,0.4058, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,71,15,2.6,,??,,
15,123,CW CMi    , * ,CB____: ,3,1,0, CWW ,3,3,2,49, L , EW  , ======= ,11.2,11.63,0.43,11.57,0.37,0.06, # , V  ,0.313149989,-0.5042, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,75,4,5.5,-,11,,
15,124,CX CMi    , # ,unknown ,0,0,0, CWA ,3,3,1,44, # , EW  , ======= ,11.41,12.02,0.61,11.97,0.56,0.05, # , V  ,1.121968031,0.05, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,71,33,4.1,,??,,
15,126,CZ CMi    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,10.54,11.06,0.52,10.54,0,0.52, # , V  ,0.426387996,-0.3702, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,71,65,7.3,,??,,
15,130,DG CMi    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,11.94,13.9,1.96,12.05,0.11,1.85, : , V  ,0.99369,-0.0027, # , n ,150, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,71,83,3.4,,??,,
15,133,DK CMi    , # ,unknown ,0,0,0, DM  ,1,1,0,39, # , EA  , ======= ,11.88,12.65,0.77,12.18,0.3,0.47, # , V  ,5.04735,0.7031, # , n ,50, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,73,31,4.2,,??,,
15,134,DL CMi    , # ,unknown ,0,0,0, DM  ,1,1,0,94, # , EA  , ======= ,12.86,13.45,0.59,13.45,0.59,0, # , V  ,4.01732,0.6039, : , n ,60, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,43,6.4,,??,,
15,135,DM CMi    , # ,unknown ,0,0,0, DM  ,1,1,0,100, # , EA  , ======= ,8.13,8.22,0.09,8.2,0.07,0.02, # , V  ,7.72461,0.8879, # , n ,30, : ,999,999,999,999, A0V                 ,300,0,5,0,0,0, q ,75,35,9.9,,??,,
16,15,RW Cap    , * ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,9.8,11,1.2,99.99,9.99,9.99, # , p  ,3.392446041,0.5305, # , v ,160, # ,20,999,999,999, A3               ,330,0,0,340,0,0, q ,20,17,56.1,-,17,40,23
16,32,TY Cap    , * ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.5,11.8,1.3,10.6,0.1,1.2, # , p  ,1.423449993,0.1533, # , v ,190, # ,0,999,999,999, A2/3V.5IV        ,320,330,5,535,0,4, q ,20,24,29.7,-,12,57,55
16,36,UW Cap    , # ,unknown ,0,0,0, DM  ,1,1,0,95, # , EA  , ======= ,10.9,11.5,0.6,11.5,0.6,0, # , p  ,1.399111033,0.1459, # , d ,140, # ,0,999,999,500, A::               ,300,399,0,300,399,0, q ,20,20,51.3,-,10,30,55
16,48,WZ Cap    , # ,unknown ,0,0,0, CWW ,3,3,2,53, # , EW  , ======= ,14,14.7,0.7,99.99,9.99,9.99, # , p  ,0.313086003,-0.5043, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,21,23,17.4,-,15,10,52
16,58,AD Cap    , * ,SC      ,2,2,0, N   ,0,0,0,   # , M , EB: , RS      ,10.77,11.4,0.63,99.99,9.99,9.99, # , B  ,2.958415031,0.471, # , u ,999, # ,999,999,999,999, K4V?             ,640,0,5,650,0,5, a ,21,39,48.9,-,16,0,21
16,60,AF Cap    , # ,unknown ,0,0,0, SA  ,2,1,0,89, # , EA  , ======= ,10.8,12.2,1.4,10.9,0.1,1.3, # , V  ,5.934999943,0.7734, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,20,14,54.1,-,21,5,40
16,63,AI Cap    , * ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,12.16,13.53,1.37,21.16,0,1.37, # , V  ,3.083669901,0.4891, # , n ,108, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,20,17,28.4,-,10,57,39
16,70,AQ Cap    , * ,unknown ,0,0,0, CWW ,3,3,2,49, # , EW  , ======= ,12.67,13.27,0.6,99.99,9.99,9.99, # , V  ,0.317384005,-0.4984, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,21,3,16.5,-,18,41,56
16,84,BF Cap    , * ,unknown ,0,0,0, CWA ,3,3,1,44, # , EB  , ======= ,8.94,9.27,0.33,99.99,9.99,9.99, # , Hp ,0.532679975,-0.2735, # , n ,999, # ,0,999,0,999, F0V                 ,400,0,5,0,0,0, q ,20,18,28.6,-,19,17,29
16,86,BH Cap    , * ,unknown ,0,0,0, DM  ,1,1,0,34, # , EB: , ======= ,8.03,8.16,0.13,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,0,999,0,999, F0                  ,400,0,0,0,0,0, q ,20,27,8.5,-,11,32,51
16,90,BM Cap    , * ,unknown ,0,0,0, DGL ,1,3,2,   * , # , E   , ======= ,9.16,9.42,0.26,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, F/G?           ,400,599,0,620,0,3, q ,20,48,55.7,-,20,37,8
16,94,BQ Cap    , * ,unknown ,0,0,0, DM  ,1,1,0,56, # , EA  , ======= ,8.11,8.4,0.29,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, F3V                 ,430,0,5,0,0,0, q ,21,37,36.1,-,20,25,55
16,112,CL Cap    , # ,unknown ,0,0,0, CB  ,3,1,0,   * , # , EW  , ======= ,12.49,12.93,0.44,12.49,0,0.44, # , *  ,0.391180009,-0.4076, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,20,18,26.8,-,18,58,20
16,113,CM Cap    , # ,unknown ,0,0,0, CWA ,3,3,1,77, # , EW  , ======= ,9.7,10.25,0.55,10.2,0.5,0.05, # , V  ,0.418900013,-0.3779, # , n ,999, # ,0,999,0,999, F8/G0V              ,480,500,4,0,0,0, q ,20,19,49.6,-,12,30,38
16,117,CQ Cap    , # ,unknown ,0,0,0, CWA ,3,3,1,46, # , EB  , ======= ,8.82,9.21,0.39,9.1,0.28,0.11, # , V  ,0.690808,-0.1606, # , n ,999, # ,0,999,0,999, A9V                 ,390,0,5,0,0,0, q ,21,26,32.7,-,17,52,43
16,9004,del Cap   , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,2.81,3.05,0.24,2.9,0.09,0.15, # , V  ,1.022768974,0.0098, # , n ,80, # ,0,999,999,999, A7mIII              ,370,0,3,0,0,0, a ,21,47,2.4,-,16,7,38
17,7,X Car     , # ,unknown ,0,0,0, DM  ,1,1,0,92, # , EB  , ======= ,7.9,8.65,0.75,8.6,0.7,0.05, # , V  ,1.082630992,0.0345, # , n ,999, # ,0,999,0,999, A0V?             ,300,0,5,300,0,5, q ,83,11,6.8,-,59,13,37
17,19,SS Car    , # ,unknown ,0,0,0, DM  ,1,1,0,63, # , EA  , ======= ,12.3,13,0.7,99.99,9.99,9.99, # , p  ,3.300759077,0.5186, # , n ,70, # ,999,999,999,999, A                   ,300,399,0,0,0,0, q ,10,58,10.6,-,61,54,58
17,20,ST Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EB  , ======= ,9.6,10.75,1.15,9.87,0.27,0.88, # , V  ,0.901649714,-0.045, # , n ,999, # ,0,999,0,999, A0IV             ,300,0,4,460,0,0, q ,10,15,53.1,-,60,12,55
17,23,SW Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10.8,12.4,1.6,10.85,0.05,1.55, # , p  ,8.165878296,0.912, # , n ,100, # ,0,999,999,999, A0                  ,300,0,0,0,0,0, q ,10,26,57.1,-,58,16,34
17,52,YY Car    , # ,unknown ,0,0,0, SA  ,2,1,0,95, # , EA  , ======= ,10,11.5,1.5,99.99,9.99,9.99, # , p  ,2.642640114,0.422, # , n ,120, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,20,9.1,-,61,26,34
17,63,AI Car    , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA: , ======= ,10,12,2,99.99,9.99,9.99, : , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,74,82,2.3,-,52,28,9
17,72,AS Car    , # ,unknown ,0,0,0, SA  ,2,1,0,90, # , EA  , ======= ,11,12.2,1.2,99.99,9.99,9.99, # , p  ,2.765929937,0.4418, # , n ,130, # ,25,999,999,999, -----               ,0,0,0,0,0,0, q ,10,24,23.5,-,60,14,57
17,76,AW Car    , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EA  , ======= ,12.2,16.5,4.3,99.99,9.99,9.99, # , p  ,6.510700226,0.8136, # , n ,90, # ,15,999,999,999, A3                  ,330,0,0,0,0,0, q ,10,32,35.1,-,60,46,10
17,89,BL Car    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,14.5,16.5,2,99.99,9.99,9.99, # , p  ,3.355309963,0.5257, # , n ,130, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,10,44,51.6,-,59,50,29
17,93,BP Car    , # ,unknown ,0,0,0, SA  ,2,1,0,55, # , EA  , ======= ,11.5,12.5,1,99.99,9.99,9.99, # , p  ,9.644920349,0.9843, # , n ,40, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,46,41.9,-,60,9,47
17,96,BS Car    , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14.7,15.3,0.6,15.3,0.6,0, # , p  ,0.292506009,-0.5339, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,10,48,11,-,62,57,10
17,105,CD Car    , # ,unknown ,0,0,0, SA  ,2,1,0,52, # , EA  , ======= ,12,12.9,0.9,99.99,9.99,9.99, # , p  ,2.967560053,0.4724, # , n ,80, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,57,9.9,-,61,1,41
17,110,CI Car    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,11.8,13.8,2,99.99,9.99,9.99, # , p  ,2.818490028,0.45, # , n ,110, # ,21,999,999,999, A2                  ,320,0,0,0,0,0, q ,11,14,6.6,-,60,24,36
17,115,CO Car    , * ,unknown ,0,0,0, SH  ,2,3,0,100, # , EA  , ======= ,9.6,10.8,1.2,99.99,9.99,9.99, # , p  ,8.312100411,0.9197, # , n ,100, # ,24,999,999,999, B                   ,200,299,0,0,0,0, q ,10,17,56.6,-,63,22,30
17,116,CP Car    , # ,unknown ,0,0,0, SA  ,2,1,0,93, # , EA  , ======= ,13.2,14.4,1.2,99.99,9.99,9.99, # , p  ,2.394200087,0.3792, # , n ,120, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,25,48.8,-,59,12,54
17,121,CU Car    , # ,unknown ,0,0,0, SA  ,2,1,0,93, # , EA  , ======= ,13.8,15.1,1.3,99.99,9.99,9.99, # , p  ,4.101119995,0.6129, # , n ,50, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,39,48.7,-,58,55,19
17,122,CV Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,11.1,13.2,2.1,11.15,0.05,2.05, # , p  ,14.41489983,1.1588, # , n ,100, # ,46,999,999,999, A3                  ,330,0,0,0,0,0, q ,10,45,44.4,-,57,55,0
17,123,CW Car    , # ,S       ,2,0,0, N   ,0,0,0,   # , # , EA  , ======= ,12.8,14.2,1.4,99.99,9.99,9.99, # , p  ,1.97397995,0.2953, # , n ,130, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,46,40.9,-,57,20,35
17,124,CX Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,10,10.8,0.8,99.99,9.99,9.99, # , p  ,3.347170115,0.5247, # , n ,120, # ,0,999,999,999, A                   ,300,399,0,0,0,0, q ,10,57,35.2,-,58,33,13
17,126,CZ Car    , # ,unknown ,0,0,0, SA  ,2,1,0,67, # , EA  , ======= ,12.6,13.6,1,99.99,9.99,9.99, # , p  ,2.285000086,0.3589, # , n ,130, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,11,3,29.4,-,60,24,12
17,127,DD Car    , # ,unknown ,0,0,0, SA  ,2,1,0,56, # , EA  , ======= ,13.2,14.1,0.9,99.99,9.99,9.99, # , p  ,1.442720056,0.1592, # , n ,140, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,11,5,52.8,-,63,29,56
17,128,DE Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,11.2,13.8,2.6,99.99,9.99,9.99, # , p  ,3.713059902,0.5697, # , n ,110, # ,16,999,999,999, A                   ,300,399,0,0,0,0, q ,11,6,13.7,-,60,47,33
17,129,DF Car    , # ,unknown ,0,0,0, DM  ,1,1,0,65, # , EA  , ======= ,12.8,13.3,0.5,99.99,9.99,9.99, # , p  ,1.866299987,0.271, # , n ,100, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,11,10,16,-,63,25,5
17,130,DG Car    , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,11.3,13.3,2,99.99,9.99,9.99, # , p  ,34.72470093,1.5406, # , n ,40, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,11,12,8.9,-,61,14,24
17,133,DK Car    , # ,unknown ,0,0,0, SA  ,2,1,0,56, # , EA  , ======= ,11.9,12.8,0.9,12,0.1,0.8, # , V  ,11.35200024,1.0551, # , n ,100, # ,70,999,999,999, -----               ,0,0,0,0,0,0, q ,11,16,57.9,-,60,29,29
17,134,DL Car    , # ,unknown ,0,0,0, SA  ,2,1,0,95, # , EA  , ======= ,12.8,14.4,1.6,99.99,9.99,9.99, # , p  ,4.821499825,0.6832, # , n ,90, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,11,18,4.3,-,59,10,11
17,135,DM Car    , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,13.1,15.1,2,99.99,9.99,9.99, # , p  ,5.316299915,0.7256, # , n ,140, # ,40,999,999,999, -----               ,0,0,0,0,0,0, q ,11,18,43.1,-,58,30,12
17,136,DN Car    , # ,unknown ,0,0,0, SA  ,2,1,0,97, # , EA  , ======= ,13,14.4,1.4,99.99,9.99,9.99, # , p  ,1.452499986,0.1621, # , n ,150, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,10,31.7,-,60,42,26
17,137,DO Car    , # ,unknown ,0,0,0, DM  ,1,1,0,86, # , EA  , ======= ,9.3,9.5,0.2,99.99,9.99,9.99, # , p  ,3.851939917,0.5857, # , n ,90, # ,999,999,999,999, A1IV-V              ,310,0,4.5,0,0,0, q ,10,13,20.6,-,59,13,8
17,138,DP Car    , # ,SA      ,2,1,0, N   ,0,0,0,   # , # , EA  , ======= ,13,14,1,13.1,0.1,0.9, # , p  ,7.563700199,0.8787, # , n ,100, # ,34,999,999,999, A8                  ,380,0,0,0,0,0, q ,10,14,55.9,-,58,24,15
17,139,DQ Car    , # ,unknown ,0,0,0, DM  ,1,1,0,94, # , EA  , ======= ,11.1,11.8,0.7,11.6,0.5,0.2, # , V  ,1.73368001,0.239, # , n ,190, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,10,21,56.7,-,57,14,41
17,140,DR Car    , # ,unknown ,0,0,0, SA  ,2,1,0,54, # , EA  , ======= ,11.7,12.5,0.8,99.99,9.99,9.99, # , p  ,3.995699883,0.6016, # , n ,100, : ,999,999,999,999, B5                  ,250,0,0,0,0,0, q ,10,24,41.4,-,60,29,55
17,141,DS Car    , # ,unknown ,0,0,0, CB  ,3,1,0,39, # , EA  , ======= ,12.5,12.9,0.4,99.99,9.99,9.99, # , p  ,1.098799944,0.0409, # , n ,100, # ,30,999,999,999, -----               ,0,0,0,0,0,0, q ,10,31,4.8,-,61,39,47
17,142,DT Car    , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,14.5,14.9,0.4,99.99,9.99,9.99, # , p  ,4.286600113,0.6321, # , n ,110, # ,999,999,999,999, A2:?            ,320,0,0,560,0,4, q ,10,36,52.6,-,58,36,28
17,143,DU Car    , # ,unknown ,0,0,0, SA  ,2,1,0,72, # , EA  , ======= ,13.5,14.6,1.1,99.99,9.99,9.99, # , p  ,4.969500065,0.6963, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,10,37,36,-,64,15,54
17,144,DV Car    , # ,unknown ,0,0,0, DM  ,1,1,0,93, # , EA  , ======= ,10.5,11.1,0.6,10.9,0.4,0.2, # , V  ,1.681470037,0.2257, # , n ,240, # ,999,999,999,999, B8                  ,280,0,0,0,0,0, q ,10,40,4.6,-,60,12,16
17,145,DW Car    , * ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,9.6,10.3,0.7,10.3,0.7,0, # , p  ,1.327749968,0.1231, # , n ,180, # ,999,999,999,999, B1V?             ,210,0,5,210,0,5, q ,10,43,10.1,-,60,2,12
17,146,DX Car    , # ,unknown ,0,0,0, DM  ,1,1,0,50, # , EA  , ======= ,11.5,11.9,0.4,11.8,0.3,0.1, # , V  ,21.01000023,1.3224, # , n ,100, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,10,44,48.2,-,62,23,55
17,148,DZ Car    , # ,unknown ,0,0,0, DM  ,1,1,0,57, # , EA  , ======= ,13,13.7,0.7,99.99,9.99,9.99, # , p  ,2.392100096,0.3788, # , n ,150, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,10,58,9.9,-,59,23,1
