Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00104.fits	62413	60249.6070911577	2460249.6070911577	NaN	NaN	0	2.387743	NaN	-13.6	15	NaN	NaN	8155189.619283823	62413	63.02007239223429	3039
r_pp_light_00105.fits	57494	60249.60734648164	2460249.6073464816	NaN	NaN	0	2.391465	NaN	-13.6	15	NaN	NaN	8318491.444445311	57494	61.918104906937394	2955
r_pp_light_00106.fits	0	60249.6076015858	2460249.607601586	NaN	NaN	0	2.395041	NaN	-13.6	15	NaN	NaN	9261457.666350339	51404	61.51007387508395	2978
r_pp_light_00107.fits	56633	60249.6078565279	2460249.607856528	NaN	NaN	0	2.398793	NaN	-13.6	15	NaN	NaN	9032443.878003651	56633	61.337286362050925	2867
r_pp_light_00108.fits	55646	60249.60811165534	2460249.6081116553	NaN	NaN	0	2.402577	NaN	-13.6	15	NaN	NaN	8342555.393924011	55646	60.68945176960444	2882
r_pp_light_00109.fits	57477	60249.608367129695	2460249.6083671297	NaN	NaN	0	2.406356	NaN	-13.7	15	NaN	NaN	8387873.786959072	57477	60.15567010309278	2910
r_pp_light_00110.fits	59566	60249.60862317169	2460249.6086231717	NaN	NaN	0	2.410172	NaN	-13.7	15	NaN	NaN	8083049.64457167	59566	60.02627986348123	2930
r_pp_light_00111.fits	0	60249.60887872707	2460249.608878727	NaN	NaN	0	2.413972	NaN	-13.7	15	NaN	NaN	8642911.392126469	53804	60.5394963780614	2899
r_pp_light_00112.fits	0	60249.609134745784	2460249.609134746	NaN	NaN	0	2.417616	NaN	-13.7	15	NaN	NaN	8417063.920923956	51787	59.41013671223741	2999
r_pp_light_00113.fits	0	60249.609390255064	2460249.609390255	NaN	NaN	0	2.421454	NaN	-13.7	15	NaN	NaN	8106819.244674692	54459	59.41344537815126	2975
r_pp_light_00114.fits	0	60249.609645660035	2460249.60964566	NaN	NaN	0	2.425262	NaN	-13.7	15	NaN	NaN	8499035.276255978	54927	63.46979645436638	3046
r_pp_light_00115.fits	0	60249.60990103055	2460249.6099010305	NaN	NaN	0	2.429135	NaN	-13.7	15	NaN	NaN	8581216.370621325	54286	62.561184210526314	3040
r_pp_light_00116.fits	0	60249.61015643552	2460249.6101564355	NaN	NaN	0	2.433	NaN	-13.7	15	NaN	NaN	8089090.67886751	53119	61.07881944444444	2880
r_pp_light_00117.fits	57429	60249.610412037466	2460249.6104120375	NaN	NaN	0	2.436859	NaN	-13.7	15	NaN	NaN	7890622.82061649	57429	59.663908996897625	2901
r_pp_light_00118.fits	60401	60249.61066736141	2460249.6106673614	NaN	NaN	0	2.440724	NaN	-13.7	15	NaN	NaN	7866870.804516166	60401	58.465315934065934	2912
r_pp_light_00119.fits	0	60249.610922778025	2460249.610922778	NaN	NaN	0	2.444619	NaN	-13.7	15	NaN	NaN	7786359.467476641	54676	59.882294429708224	3016
r_pp_light_00120.fits	0	60249.61117825238	2460249.6111782524	NaN	NaN	0	2.44833	NaN	-13.7	15	NaN	NaN	8605246.68449757	51352	58.498613998614	2886
r_pp_light_00121.fits	0	60249.61143417843	2460249.6114341784	NaN	NaN	0	2.452214	NaN	-13.7	15	NaN	NaN	8383426.332220255	50961	61.29851729818781	3035
r_pp_light_00122.fits	61317	60249.611690324266	2460249.6116903243	NaN	NaN	0	2.45615	NaN	-13.7	15	NaN	NaN	7211524.237854573	61317	58.08118206521739	2944
r_pp_light_00123.fits	59924	60249.61194563657	2460249.6119456366	NaN	NaN	0	2.460083	NaN	-13.7	15	NaN	NaN	7790875.194461425	59924	60.89422135161606	3063
r_pp_light_00124.fits	55462	60249.6122015859	2460249.612201586	NaN	NaN	0	2.464016	NaN	-13.7	15	NaN	NaN	7709646.0431648055	55462	61.56403269754768	2936
r_pp_light_00125.fits	56046	60249.612456574105	2460249.612456574	NaN	NaN	0	2.467945	NaN	-13.7	15	NaN	NaN	8739544.65149683	56046	61.542172856647	2881
r_pp_light_00126.fits	0	60249.61271260446	2460249.6127126045	NaN	NaN	0	2.471741	NaN	-13.7	15	NaN	NaN	8382081.2942871805	53743	61.986486486486484	3034
r_pp_light_00127.fits	0	60249.61296783574	2460249.6129678357	NaN	NaN	0	2.475713	NaN	-13.7	15	NaN	NaN	8415231.106780022	54332	59.969325153374236	2934
r_pp_light_00128.fits	0	60249.613223113585	2460249.6132231136	NaN	NaN	0	2.479676	NaN	-13.7	15	NaN	NaN	8961191.24892551	53044	61.45498953244941	2866
r_pp_light_00129.fits	0	60249.61347907409	2460249.613479074	NaN	NaN	0	2.48366	NaN	-13.7	15	NaN	NaN	8269191.822696404	53493	61.5317978686834	2909
r_pp_light_00130.fits	60860	60249.613733935636	2460249.6137339356	NaN	NaN	0	2.487676	NaN	-13.7	15	NaN	NaN	8201469.295516973	60860	61.907939767282684	2922
r_pp_light_00131.fits	56064	60249.61398903979	2460249.61398904	NaN	NaN	0	2.491647	NaN	-13.7	15	NaN	NaN	8541279.694011271	56064	63.53810003356831	2979
r_pp_light_00132.fits	0	60249.6142444564	2460249.6142444564	NaN	NaN	0	2.495653	NaN	-13.7	15	NaN	NaN	8398732.013354657	54120	63.08009383378016	2984
r_pp_light_00133.fits	55866	60249.61449973425	2460249.6144997342	NaN	NaN	0	2.499506	NaN	-13.7	15	NaN	NaN	8421429.100108095	55866	61.04431216931217	3024
