Label	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source-Sky_T1	Source_SNR_T1	Peak_T1	Sky/Pixel_T1	N_Sky_Pixels_T1
r_pp_light_00031.fit	60124	60180.43092210684	2460180.430922107	NaN	NaN	0	1.159126	NaN	-10.2	15	NaN	NaN	23183606.293462582	3732.4804280349335	60124	68.58904958677687	4840
r_pp_light_00032.fit	58632	60180.43117780099	2460180.431177801	NaN	NaN	0	1.159797	NaN	-10.2	15	NaN	NaN	24439289.416377738	3863.1345137662684	58632	68.62256973795435	4732
r_pp_light_00033.fit	59750	60180.43143348396	2460180.431433484	NaN	NaN	0	1.160469	NaN	-10.2	15	NaN	NaN	23842847.51096141	3800.5180354824633	59750	66.01586294416244	4728
r_pp_light_00034.fit	60368	60180.43168983841	2460180.4316898384	NaN	NaN	0	1.161145	NaN	-10.2	15	NaN	NaN	22831534.998859037	3690.144751589931	60368	63.97726288436552	4618
r_pp_light_00035.fit	59810	60180.431946145836	2460180.431946146	NaN	NaN	0	1.161822	NaN	-10.2	15	NaN	NaN	21032105.11089633	3493.1202691736357	59810	65.00021344717183	4685
r_pp_light_00036.fit	61155	60180.432202569675	2460180.4322025697	NaN	NaN	0	1.162502	NaN	-10.2	15	NaN	NaN	21118214.492169004	3504.379502960313	61155	69.51718357082984	4772
r_pp_light_00037.fit	61752	60180.43245822936	2460180.4324582294	NaN	NaN	0	1.163181	NaN	-10.2	15	NaN	NaN	20448950.263232656	3428.311680546137	61752	68.49085173501577	4755
r_pp_light_00038.fit	59708	60180.43271398172	2460180.4327139817	NaN	NaN	0	1.163863	NaN	-10.2	15	NaN	NaN	22235815.333342236	3626.007018638294	59708	68.00021463833441	4659
r_pp_light_00039.fit	59642	60180.43296960648	2460180.4329696065	NaN	NaN	0	1.164546	NaN	-10.2	15	NaN	NaN	18736389.90937177	3228.257962317128	59642	63.897881355932206	4720
r_pp_light_00040.fit	59792	60180.43322524335	2460180.4332252434	NaN	NaN	0	1.165231	NaN	-10.2	15	NaN	NaN	18977661.69565954	3257.730778978799	59792	66.42689322425005	4767
r_pp_light_00041.fit	59132	60180.433481030166	2460180.43348103	NaN	NaN	0	1.165918	NaN	-10.2	15	NaN	NaN	22055570.357393682	3604.039981742723	59132	67.44417635446369	4559
r_pp_light_00042.fit	59336	60180.43373672478	2460180.433736725	NaN	NaN	0	1.166606	NaN	-10.2	15	NaN	NaN	17835574.700292826	3118.206968168962	59336	64.40288234028823	4649
